4647 259 31636.34 12 3 2001 118 38 4000 1000 1 25 125 3 1 27938 21 6398 5421 339666154 0 5177 5461
4648 259 31636.39 12 3 2001 118 38 4000 1000 1 25 125 4 1 29667 22 6398 5421 339666204 0 5179 5461
4649 259 31636.44 12 3 2001 118 38 4000 1000 1 25 125 5 1 27894 21 6398 5421 339666254 0 5181 5463
4650 259 31636.48 12 3 2001 118 38 4000 1000 1 25 125 6 1 28567 22 6397 5421 339666300 0 5181 5465
4651 259 31636.53 12 3 2001 118 38 4000 1000 1 25 125 7 1 28633 22 6398 5421 339666342 0 5182 5465
4652 259 31636.58 12 3 2001 118 38 4000 1000 1 25 125 8 1 28784 22 6399 5421 339666394 0 5183 5467
4653 259 31636.62 12 3 2001 118 38 4000 1000 1 25 125 9 1 27953 21 6398 5421 339666442 0 5183 5468
4654 259 31636.67 12 3 2001 118 38 4000 1000 1 25 125 10 1 29637 22 6398 5421 339666484 0 5184 5468
4655 259 31636.72 12 3 2001 118 38 4000 1000 1 25 125 11 1 28822 21 6398 5421 339666533 0 5185 5470
4656 259 31636.78 12 3 2001 118 38 4000 1000 1 25 125 12 1 28924 21 6398 5420 339666592 0 5185 5472
4657 259 31636.83 12 3 2001 118 38 4000 1000 1 25 125 13 1 28631 21 6397 5421 339666648 0 5187 5472
4658 259 31636.88 12 3 2001 118 38 4000 1000 1 25 125 14 1 29613 22 6398 5421 339666695 0 5188 5473
4659 259 31636.92 12 3 2001 118 38 4000 1000 1 25 125 15 1 27956 21 6397 5421 339666741 0 5188 5475
4660 259 31636.97 12 3 2001 118 38 4000 1000 1 25 125 16 1 29008 22 6397 5422 339666785 0 5188 5475
4661 259 31637.02 12 3 2001 118 38 4000 1000 1 25 125 17 1 28788 22 6397 5421 339666832 0 5189 5477
4662 259 31637.24 12 3 2001 118 38 4000 1000 1 25 125 18 1025 34450 5037 3199 2711 339666918 0 5189 5479
4663 260 31637.30 12 3 2001 118 38 4000 1000 1 25 125 1 1 27823 21 6398 5421 339667112 0 5193 5479
4664 260 31637.35 12 3 2001 118 38 4000 1000 1 25 125 2 1 28848 22 6396 5421 339667161 0 5194 5481
4665 260 31637.39 12 3 2001 118 38 4000 1000 1 25 125 3 1 27828 21 6397 5421 339667212 0 5194 5486
4666 260 31637.44 12 3 2001 118 38 4000 1000 1 25 125 4 1 28133 21 6396 5421 339667255 0 5195 5486
4667 260 31637.49 12 3 2001 118 38 4000 1000 1 25 125 5 1 27805 21 6396 5421 339667309 0 5197 5488
4668 260 31637.74 12 3 2001 118 38 4000 1000 1 25 125 6 1 28526 22 6396 5421 339667559 0 5197 5489
4669 260 31637.79 12 3 2001 118 38 4000 1000 1 25 125 7 1 28569 22 6397 5420 339667602 0 5202 5489
4670 260 31637.84 12 3 2001 118 38 4000 1000 1 25 125 8 1 28658 22 6396 5420 339667653 0 5204 5496
4671 260 31637.88 12 3 2001 118 38 4000 1000 1 25 125 9 1 27828 21 6397 5420 339667702 0 5204 5498
